"InsuranProviderID","Insurance Provider"
"17227805","Medicare"
"17229279","Medicare"
"17230753","Aetna"
"17232227","Blue Cross"
"17233701","UnitedHealthcare"
"17235175","Medicare"
"17236649","UnitedHealthcare"
"17238123","Aetna"
"17239597","Cigna"
"17241071","Medicare"
"17242545","Aetna"
"17244019","Aetna"
"17245493","UnitedHealthcare"
"17246967","Cigna"
"17248441","Aetna"
"17249915","Medicare"
"17251389","Blue Cross"
"17252863","Aetna"
"17254337","UnitedHealthcare"
"17255811","UnitedHealthcare"
"17257285","Cigna"
"17258759","Blue Cross"
"17260233","Aetna"
"17261707","Blue Cross"
"17263181","Cigna"
"17264655","Cigna"
"17266129","Medicare"
"17267603","Aetna"
"17269077","Aetna"
"17270551","Aetna"
"17272025","Aetna"
"17273499","UnitedHealthcare"
"17274973","Aetna"
"17276447","Blue Cross"
"17277921","Aetna"
"17279395","Aetna"
"17280869","Blue Cross"
"17282343","UnitedHealthcare"
"17283817","Aetna"
"17285291","Medicare"
"17286765","Cigna"
"17288239","Blue Cross"
"17289713","Aetna"
"17291187","Aetna"
"17292661","Cigna"
"17294135","Aetna"
"17295609","Blue Cross"
"17297083","Blue Cross"
"17298557","Aetna"
"17300031","Medicare"
"17301505","Cigna"
"17302979","Aetna"
"17304453","Aetna"
"17305927","UnitedHealthcare"
"17307401","UnitedHealthcare"
"17308875","Cigna"
"17310349","Cigna"
"17311823","Cigna"
"17313297","Aetna"
"17314771","Medicare"
"17316245","Cigna"
"17317719","Blue Cross"
"17319193","UnitedHealthcare"
"17320667","Medicare"
"17322141","Cigna"
"17323615","Medicare"
"17325089","Medicare"
"17326563","Blue Cross"
"17328037","Aetna"
"17329511","Aetna"
"17330985","Cigna"
"17332459","Aetna"
"17333933","UnitedHealthcare"
"17335407","Aetna"
"17336881","Medicare"
"17338355","UnitedHealthcare"
"17339829","Blue Cross"
"17341303","Blue Cross"
"17342777","Aetna"
"17344251","Aetna"
"17345725","Blue Cross"
"17347199","Blue Cross"
"17348673","Cigna"
"17350147","Aetna"
"17351621","Cigna"
"17353095","Aetna"
"17354569","Aetna"
"17356043","Blue Cross"
"17357517","Blue Cross"
"17358991","UnitedHealthcare"
"17360465","Cigna"
"17361939","Aetna"
"17363413","Cigna"
"17364887","Cigna"
"17366361","Aetna"
"17367835","Medicare"
"17369309","Aetna"
"17370783","Aetna"
"17372257","Blue Cross"
"17373731","Aetna"
"17375205","Aetna"
"17376679","Medicare"
"17378153","Blue Cross"
"17379627","Cigna"
"17381101","Cigna"
"17382575","Cigna"
"17384049","Aetna"
"17385523","Cigna"
"17386997","Aetna"
"17388471","Medicare"
"17389945","Cigna"
"17391419","Cigna"
"17392893","UnitedHealthcare"
"17394367","Blue Cross"
"17395841","Cigna"
"17397315","Aetna"
"17398789","Blue Cross"
"17400263","Blue Cross"
"17401737","Cigna"
"17403211","Aetna"
"17404685","UnitedHealthcare"
"17406159","Cigna"
"17407633","Aetna"
"17409107","UnitedHealthcare"
"17410581","Cigna"
"17412055","Aetna"
"17413529","Medicare"
"17415003","Aetna"
"17416477","Aetna"
"17417951","Aetna"
"17419425","Aetna"
"17420899","Cigna"
"17422373","Medicare"
"17423847","UnitedHealthcare"
"17425321","Cigna"
"17426795","Medicare"
"17428269","Cigna"
"17429743","Medicare"
"17431217","UnitedHealthcare"
"17432691","UnitedHealthcare"
"17434165","Aetna"
"17435639","Aetna"
"17437113","Blue Cross"
"17438587","Blue Cross"
"17440061","Cigna"
"17441535","Blue Cross"
"17443009","Medicare"
"17444483","Cigna"
"17445957","UnitedHealthcare"
"17447431","Medicare"
"17448905","Aetna"
"17450379","UnitedHealthcare"
"17451853","UnitedHealthcare"
"17453327","Blue Cross"
"17454801","UnitedHealthcare"
"17456275","Cigna"
"17457749","Cigna"
"17459223","UnitedHealthcare"
"17460697","Blue Cross"
"17462171","Medicare"
"17463645","Cigna"
"17465119","Aetna"
"17466593","Aetna"
"17468067","Aetna"
"17469541","Cigna"
"17471015","UnitedHealthcare"
"17472489","Medicare"
"17473963","UnitedHealthcare"
"17475437","UnitedHealthcare"
"17476911","UnitedHealthcare"
"17478385","Medicare"
"17479859","Aetna"
"17481333","UnitedHealthcare"
"17482807","Medicare"
"17484281","Aetna"
"17485755","Medicare"
"17487229","UnitedHealthcare"
"17488703","Medicare"
"17490177","Blue Cross"
"17491651","UnitedHealthcare"
"17493125","Blue Cross"
"17494599","Medicare"
"17496073","Cigna"
"17497547","UnitedHealthcare"
"17499021","UnitedHealthcare"
"17500495","Cigna"
"17501969","Medicare"
"17503443","Blue Cross"
"17504917","Blue Cross"
"17506391","Medicare"
"17507865","Blue Cross"
"17509339","Medicare"
"17510813","Cigna"
"17512287","Aetna"
"17513761","Aetna"
"17515235","Cigna"
"17516709","UnitedHealthcare"
"17518183","UnitedHealthcare"
"17519657","Blue Cross"
"17521131","UnitedHealthcare"
"17522605","UnitedHealthcare"
"17524079","Medicare"
"17525553","Aetna"
"17527027","Cigna"
"17528501","UnitedHealthcare"
"17529975","Blue Cross"
"17531449","UnitedHealthcare"
"17532923","UnitedHealthcare"
"17534397","Medicare"
"17535871","Blue Cross"
"17537345","UnitedHealthcare"
"17538819","Cigna"
"17540293","Cigna"
"17541767","Medicare"
"17543241","Medicare"
"17544715","Blue Cross"
"17546189","Medicare"
"17547663","Aetna"
"17549137","Cigna"
"17550611","Cigna"
"17552085","Blue Cross"
"17553559","Cigna"
"17555033","Medicare"
"17556507","Cigna"
"17557981","Aetna"
"17559455","Medicare"
"17560929","UnitedHealthcare"
"17562403","Cigna"
"17563877","Cigna"
"17565351","Blue Cross"
"17566825","Blue Cross"
"17568299","UnitedHealthcare"
"17569773","Blue Cross"
"17571247","Aetna"
"17572721","UnitedHealthcare"
"17574195","Blue Cross"
"17575669","Medicare"
"17577143","Medicare"
"17578617","Aetna"
"17580091","Medicare"
"17581565","UnitedHealthcare"
"17583039","Medicare"
"17584513","Aetna"
"17585987","UnitedHealthcare"
"17587461","UnitedHealthcare"
"17588935","Aetna"
"17590409","Medicare"
"17591883","Medicare"
"17593357","Aetna"
"17594831","Blue Cross"
"17596305","Aetna"
"17597779","UnitedHealthcare"
"17599253","Cigna"
"17600727","Cigna"
"17602201","Medicare"
"17603675","Blue Cross"
"17605149","Blue Cross"
"17606623","Cigna"
"17608097","Aetna"
"17609571","UnitedHealthcare"
"17611045","Aetna"
"17612519","Cigna"
"17613993","Cigna"
"17615467","UnitedHealthcare"
"17616941","Cigna"
"17618415","Aetna"
"17619889","Cigna"
"17621363","Cigna"
"17622837","UnitedHealthcare"
"17624311","Aetna"
"17625785","Cigna"
"17627259","Medicare"
"17628733","Cigna"
"17630207","Cigna"
"17631681","Blue Cross"
"17633155","Cigna"
"17634629","Aetna"
"17636103","Blue Cross"
"17637577","Medicare"
"17639051","Aetna"
"17640525","Cigna"
"17641999","Medicare"
"17643473","Blue Cross"
"17644947","UnitedHealthcare"
"17646421","Medicare"
"17647895","UnitedHealthcare"
"17649369","Aetna"
"17650843","Blue Cross"
"17652317","Cigna"
"17653791","Cigna"
"17655265","UnitedHealthcare"
"17656739","UnitedHealthcare"
"17658213","Aetna"
"17659687","Blue Cross"
"17661161","Aetna"
"17662635","Blue Cross"
"17664109","Medicare"
"17665583","Aetna"
"17667057","Cigna"
"17668531","Aetna"
"17670005","UnitedHealthcare"
"17671479","UnitedHealthcare"
"17672953","Aetna"
"17674427","Cigna"
"17675901","Cigna"
"17677375","Blue Cross"
"17678849","UnitedHealthcare"
"17680323","Blue Cross"
"17681797","Blue Cross"
"17683271","Cigna"
"17684745","UnitedHealthcare"
"17686219","Cigna"
"17687693","UnitedHealthcare"
"17689167","UnitedHealthcare"
"17690641","UnitedHealthcare"
"17692115","Medicare"
"17693589","UnitedHealthcare"
"17695063","Cigna"
"17696537","Medicare"
"17698011","UnitedHealthcare"
"17699485","Blue Cross"
"17700959","Cigna"
"17702433","Medicare"
"17703907","Blue Cross"
"17705381","Blue Cross"
"17706855","UnitedHealthcare"
"17708329","Blue Cross"
"17709803","UnitedHealthcare"
"17711277","Blue Cross"
"17712751","Blue Cross"
"17714225","UnitedHealthcare"
"17715699","Aetna"
"17717173","Aetna"
"17718647","Cigna"
"17720121","Medicare"
"17721595","Cigna"
"17723069","Medicare"
"17724543","Aetna"
"17726017","Medicare"
"17727491","Blue Cross"
"17728965","Cigna"
"17730439","Blue Cross"
"17731913","Aetna"
"17733387","Blue Cross"
"17734861","UnitedHealthcare"
"17736335","Blue Cross"
"17737809","Cigna"
"17739283","Aetna"
"17740757","Aetna"
"17742231","Blue Cross"
"17743705","Medicare"
"17745179","Blue Cross"
"17746653","Cigna"
"17748127","UnitedHealthcare"
"17749601","Cigna"
"17751075","Cigna"
"17752549","Aetna"
"17754023","Medicare"
"17755497","Blue Cross"
"17756971","Medicare"
"17758445","Blue Cross"
"17759919","Medicare"
"17761393","Aetna"
"17762867","Blue Cross"
"17764341","Aetna"
"17765815","Aetna"
"17767289","Aetna"
"17768763","Cigna"
"17770237","Medicare"
"17771711","Blue Cross"
"17773185","Cigna"
"17774659","Cigna"
"17776133","Medicare"
"17777607","Cigna"
"17779081","Aetna"
"17780555","UnitedHealthcare"
"17782029","UnitedHealthcare"
"17783503","UnitedHealthcare"
"17784977","Medicare"
"17786451","Aetna"
"17787925","Aetna"
"17789399","Blue Cross"
"17790873","UnitedHealthcare"
"17792347","Blue Cross"
"17793821","Blue Cross"
"17795295","Aetna"
"17796769","Medicare"
"17798243","UnitedHealthcare"
"17799717","Aetna"
"17801191","Cigna"
"17802665","Aetna"
"17804139","Medicare"
"17805613","Medicare"
"17807087","Blue Cross"
"17808561","Medicare"
"17810035","Blue Cross"
"17811509","Aetna"
"17812983","UnitedHealthcare"
"17814457","UnitedHealthcare"
"17815931","Blue Cross"
"17817405","Cigna"
"17818879","UnitedHealthcare"
"17820353","UnitedHealthcare"
"17821827","Medicare"
"17823301","Blue Cross"
"17824775","UnitedHealthcare"
"17826249","Medicare"
"17827723","Aetna"
"17829197","Cigna"
"17830671","Medicare"
"17832145","Medicare"
"17833619","Cigna"
"17835093","Cigna"
"17836567","Aetna"
"17838041","Aetna"
"17839515","Medicare"
"17840989","Cigna"
"17842463","Blue Cross"
"17843937","Aetna"
"17845411","Aetna"
"17846885","UnitedHealthcare"
"17848359","Medicare"
"17849833","UnitedHealthcare"
"17851307","Aetna"
"17852781","Aetna"
"17854255","Aetna"
"17855729","Medicare"
"17857203","Aetna"
"17858677","Cigna"
"17860151","Medicare"
"17861625","Cigna"
"17863099","Medicare"
"17864573","UnitedHealthcare"
"17866047","Medicare"
"17867521","UnitedHealthcare"
"17868995","UnitedHealthcare"
"17870469","UnitedHealthcare"
"17871943","Aetna"
"17873417","Aetna"
"17874891","Aetna"
"17876365","Cigna"
"17877839","UnitedHealthcare"
"17879313","Medicare"
"17880787","UnitedHealthcare"
"17882261","Medicare"
"17883735","UnitedHealthcare"
"17885209","Medicare"
"17886683","Blue Cross"
"17888157","UnitedHealthcare"
"17889631","Blue Cross"
"17891105","Medicare"
"17892579","Aetna"
"17894053","Cigna"
"17895527","Aetna"
"17897001","UnitedHealthcare"
"17898475","Blue Cross"
"17899949","Cigna"
"17901423","Blue Cross"
"17902897","UnitedHealthcare"
"17904371","UnitedHealthcare"
"17905845","Medicare"
"17907319","Blue Cross"
"17908793","Blue Cross"
"17910267","Medicare"
"17911741","Medicare"
"17913215","UnitedHealthcare"
"17914689","Blue Cross"
"17916163","Cigna"
"17917637","Medicare"
"17919111","UnitedHealthcare"
"17920585","Cigna"
"17922059","Medicare"
"17923533","UnitedHealthcare"
"17925007","Aetna"
"17926481","Cigna"
"17927955","UnitedHealthcare"
"17929429","UnitedHealthcare"
"17930903","UnitedHealthcare"
"17932377","Aetna"
"17933851","Medicare"
"17935325","Cigna"
"17936799","Cigna"
"17938273","Cigna"
"17939747","Aetna"
"17941221","Medicare"
"17942695","Aetna"
"17944169","UnitedHealthcare"
"17945643","Medicare"
"17947117","Blue Cross"
"17948591","Blue Cross"
"17950065","Aetna"
"17951539","UnitedHealthcare"
"17953013","Blue Cross"
"17954487","UnitedHealthcare"
"17955961","Aetna"
"17957435","Blue Cross"
"17958909","Aetna"
"17960383","UnitedHealthcare"
"17961857","Aetna"
"17963331","UnitedHealthcare"
"17964805","Medicare"
"17966279","Cigna"
"17967753","Cigna"
"17969227","Aetna"
"17970701","Cigna"
"17972175","UnitedHealthcare"
"17973649","Medicare"
"17975123","Cigna"
"17976597","Cigna"
"17978071","UnitedHealthcare"
"17979545","Cigna"
"17981019","UnitedHealthcare"
"17982493","Medicare"
"17983967","Medicare"
"17985441","Blue Cross"
"17986915","UnitedHealthcare"
"17988389","Blue Cross"
"17989863","Aetna"
"17991337","Cigna"
"17992811","Blue Cross"
"17994285","Blue Cross"
"17995759","Cigna"
"17997233","Blue Cross"
"17998707","UnitedHealthcare"
"18000181","UnitedHealthcare"
"18001655","Blue Cross"
"18003129","Blue Cross"
"18004603","Medicare"
"18006077","Aetna"
"18007551","Aetna"
"18009025","Blue Cross"
"18010499","UnitedHealthcare"
"18011973","Aetna"
"18013447","Cigna"
"18014921","Medicare"
"18016395","Blue Cross"
"18017869","Cigna"
"18019343","Blue Cross"
"18020817","UnitedHealthcare"
"18022291","Medicare"
"18023765","Aetna"
"18025239","UnitedHealthcare"
"18026713","Cigna"
"18028187","Blue Cross"
"18029661","Blue Cross"
"18031135","Blue Cross"
"18032609","Medicare"
"18034083","Cigna"
"18035557","Aetna"
"18037031","Blue Cross"
"18038505","UnitedHealthcare"
"18039979","Aetna"
"18041453","Cigna"
"18042927","Blue Cross"
"18044401","Aetna"
"18045875","Medicare"
"18047349","Medicare"
"18048823","Cigna"
"18050297","Medicare"
"18051771","Aetna"
"18053245","Cigna"
"18054719","UnitedHealthcare"
"18056193","Blue Cross"
"18057667","Cigna"
"18059141","Cigna"
"18060615","Aetna"
"18062089","Medicare"
"18063563","Aetna"
"18065037","Medicare"
"18066511","Medicare"
"18067985","Blue Cross"
"18069459","Blue Cross"
"18070933","Medicare"
"18072407","Cigna"
"18073881","Cigna"
"18075355","Aetna"
"18076829","Aetna"
"18078303","Blue Cross"
"18079777","Aetna"
"18081251","Medicare"
"18082725","Medicare"
"18084199","Medicare"
"18085673","Aetna"
"18087147","Cigna"
"18088621","Medicare"
"18090095","Aetna"
"18091569","Blue Cross"
"18093043","Cigna"
"18094517","Aetna"
"18095991","Cigna"
"18097465","Cigna"
"18098939","Blue Cross"
"18100413","Aetna"
"18101887","UnitedHealthcare"
"18103361","Blue Cross"
"18104835","Cigna"
"18106309","Aetna"
"18107783","Blue Cross"
"18109257","Medicare"
"18110731","UnitedHealthcare"
"18112205","UnitedHealthcare"
"18113679","Blue Cross"
"18115153","Medicare"
"18116627","Medicare"
"18118101","Aetna"
"18119575","Medicare"
"18121049","Cigna"
"18122523","UnitedHealthcare"
"18123997","Cigna"
"18125471","Medicare"
"18126945","UnitedHealthcare"
"18128419","Blue Cross"
"18129893","Cigna"
"18131367","Aetna"
"18132841","Blue Cross"
"18134315","Blue Cross"
"18135789","Aetna"
"18137263","UnitedHealthcare"
"18138737","Aetna"
"18140211","UnitedHealthcare"
"18141685","UnitedHealthcare"
"18143159","Aetna"
"18144633","Cigna"
"18146107","Aetna"
"18147581","Aetna"
"18149055","Medicare"
"18150529","UnitedHealthcare"
"18152003","Aetna"
"18153477","Medicare"
"18154951","UnitedHealthcare"
"18156425","UnitedHealthcare"
"18157899","Cigna"
"18159373","Cigna"
"18160847","Cigna"
"18162321","Aetna"
"18163795","UnitedHealthcare"
"18165269","Cigna"
"18166743","Blue Cross"
"18168217","Aetna"
"18169691","Medicare"
"18171165","Cigna"
"18172639","Blue Cross"
"18174113","UnitedHealthcare"
"18175587","Medicare"
"18177061","Blue Cross"
"18178535","UnitedHealthcare"
"18180009","Aetna"
"18181483","Blue Cross"
"18182957","Blue Cross"
"18184431","Blue Cross"
"18185905","Aetna"
"18187379","Aetna"
"18188853","Aetna"
"18190327","Medicare"
"18191801","Medicare"
"18193275","Cigna"
"18194749","UnitedHealthcare"
"18196223","UnitedHealthcare"
"18197697","Aetna"
"18199171","Medicare"
"18200645","Cigna"
"18202119","Cigna"
"18203593","Blue Cross"
"18205067","UnitedHealthcare"
"18206541","UnitedHealthcare"
"18208015","Blue Cross"
"18209489","Blue Cross"
"18210963","Cigna"
"18212437","Cigna"
"18213911","Cigna"
"18215385","Blue Cross"
"18216859","Medicare"
"18218333","Cigna"
"18219807","Cigna"
"18221281","Cigna"
"18222755","UnitedHealthcare"
"18224229","Cigna"
"18225703","UnitedHealthcare"
"18227177","UnitedHealthcare"
"18228651","Aetna"
"18230125","Blue Cross"
"18231599","UnitedHealthcare"
"18233073","Cigna"
"18234547","Aetna"
"18236021","UnitedHealthcare"
"18237495","UnitedHealthcare"
"18238969","Aetna"
"18240443","Blue Cross"
"18241917","Aetna"
"18243391","Aetna"
"18244865","UnitedHealthcare"
"18246339","Medicare"
"18247813","Blue Cross"
"18249287","Cigna"
"18250761","Medicare"
"18252235","Cigna"
"18253709","Aetna"
"18255183","Aetna"
"18256657","UnitedHealthcare"
"18258131","UnitedHealthcare"
"18259605","Medicare"
"18261079","Cigna"
"18262553","UnitedHealthcare"
"18264027","Cigna"
"18265501","Blue Cross"
"18266975","Blue Cross"
"18268449","Medicare"
"18269923","Medicare"
"18271397","Medicare"
"18272871","Medicare"
"18274345","Blue Cross"
"18275819","Aetna"
"18277293","Medicare"
"18278767","UnitedHealthcare"
"18280241","Blue Cross"
"18281715","Blue Cross"
"18283189","Cigna"
"18284663","Blue Cross"
"18286137","UnitedHealthcare"
"18287611","Medicare"
"18289085","Aetna"
"18290559","UnitedHealthcare"
"18292033","Medicare"
"18293507","UnitedHealthcare"
"18294981","Medicare"
"18296455","Cigna"
"18297929","UnitedHealthcare"
"18299403","Cigna"
"18300877","Medicare"
"18302351","Cigna"
"18303825","Cigna"
"18305299","Cigna"
"18306773","Medicare"
"18308247","Aetna"
"18309721","Blue Cross"
"18311195","Aetna"
"18312669","UnitedHealthcare"
"18314143","Cigna"
"18315617","Medicare"
"18317091","Cigna"
"18318565","Blue Cross"
"18320039","Medicare"
"18321513","Blue Cross"
"18322987","Medicare"
"18324461","Aetna"
"18325935","Blue Cross"
"18327409","Blue Cross"
"18328883","UnitedHealthcare"
"18330357","Aetna"
"18331831","Blue Cross"
"18333305","Medicare"
"18334779","Blue Cross"
"18336253","UnitedHealthcare"
"18337727","Blue Cross"
"18339201","Aetna"
"18340675","UnitedHealthcare"
"18342149","Cigna"
"18343623","UnitedHealthcare"
"18345097","Medicare"
"18346571","UnitedHealthcare"
"18348045","Aetna"
"18349519","Aetna"
"18350993","Medicare"
"18352467","Aetna"
"18353941","Aetna"
"18355415","Medicare"
"18356889","Medicare"
"18358363","Cigna"
"18359837","Blue Cross"
"18361311","UnitedHealthcare"
"18362785","UnitedHealthcare"
"18364259","Medicare"
"18365733","Blue Cross"
"18367207","UnitedHealthcare"
"18368681","Medicare"
"18370155","Blue Cross"
"18371629","Aetna"
"18373103","Medicare"
"18374577","Cigna"
"18376051","UnitedHealthcare"
"18377525","Blue Cross"
"18378999","Medicare"
"18380473","Medicare"
"18381947","Medicare"
"18383421","Cigna"
"18384895","Blue Cross"
"18386369","Aetna"
"18387843","Aetna"
"18389317","Cigna"
"18390791","Medicare"
"18392265","Blue Cross"
"18393739","Aetna"
"18395213","UnitedHealthcare"
"18396687","Cigna"
"18398161","Blue Cross"
"18399635","Blue Cross"
"18401109","Blue Cross"
"18402583","Aetna"
"18404057","Aetna"
"18405531","UnitedHealthcare"
"18407005","Medicare"
"18408479","Aetna"
"18409953","Blue Cross"
"18411427","Medicare"
"18412901","Aetna"
"18414375","Blue Cross"
"18415849","Aetna"
"18417323","Cigna"
"18418797","Cigna"
"18420271","Medicare"
"18421745","Aetna"
"18423219","UnitedHealthcare"
"18424693","Aetna"
"18426167","Cigna"
"18427641","Blue Cross"
"18429115","Aetna"
"18430589","Aetna"
"18432063","UnitedHealthcare"
"18433537","UnitedHealthcare"
"18435011","Aetna"
"18436485","Cigna"
"18437959","Aetna"
"18439433","UnitedHealthcare"
"18440907","Medicare"
"18442381","Medicare"
"18443855","Blue Cross"
"18445329","Blue Cross"
"18446803","Aetna"
"18448277","Cigna"
"18449751","Cigna"
"18451225","Cigna"
"18452699","UnitedHealthcare"
"18454173","UnitedHealthcare"
"18455647","Cigna"
"18457121","Cigna"
"18458595","Blue Cross"
"18460069","Cigna"
"18461543","Blue Cross"
"18463017","Medicare"
"18464491","Medicare"
"18465965","Cigna"
"18467439","Blue Cross"
"18468913","Aetna"
"18470387","Medicare"
"18471861","UnitedHealthcare"
"18473335","Cigna"
"18474809","UnitedHealthcare"
"18476283","Aetna"
"18477757","Blue Cross"
"18479231","Aetna"
"18480705","Medicare"
"18482179","Blue Cross"
"18483653","UnitedHealthcare"
